Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,72.01719,68.7,0,-1,0,68.7,0,0,3.317191,10.51891,0,72.31579,68.7,0,0,0,318.7582,0,72.31579,-72.31579,343.7733,81.85062,0,79.21891,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,132.4723,68.7,0,-1,0,68.7,0,0,63.77232,77.01955,0,72.31579,68.7,0,0,80.35088,246.4424,0,72.31579,-72.31579,267.5458,63.70125,0,145.7196,0,0,246.4424
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,133.8107,68.7,0,-1,0,68.7,0,0,65.11065,78.49171,0,72.31579,68.7,0,0,160.7018,174.1266,0,72.31579,-72.31579,191.3182,45.55187,0,147.1917,0,0,174.1266
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,122.244,122.244,53.54397,0,15.81462,122.244,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,241.0526,101.8109,0,72.31579,-72.31579,115.0907,27.40249,0,134.4684,0,81,101.8109
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,41.19839,41.19839,81,0,22.761,41.19839,0,0,0,0,0,0,0,39.80161,37.81152,321.4035,29.49507,37.81152,0,37.81152,150.9619,35.94323,0.2959064,45.31823,0,81,29.49507
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,44.23122,44.23122,81,0,22.761,44.23122,16.28701,0,0,0,7.203945,0,0,36.76878,34.93034,283.592,63.52544,42.13428,0,42.13428,190.9339,45.46037,0.2933067,48.65435,5.763156,81,70.72939
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,45.32598,45.32598,81,0,22.761,45.32598,35.66716,0,0,0,16.16649,0,0,35.67402,33.89032,241.4577,101.4463,50.0568,0,50.0568,238.422,56.76703,0.2907199,49.85858,12.93319,81,117.6128
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,94.09566,68.7,0,-1,0,68.7,45.89015,0,25.39566,34.80522,31.52654,72.31579,68.7,0,0,191.4009,146.4974,0,40.78925,-40.78925,195.4264,46.52999,0.2907199,103.5052,25.22123,0,178.024
