Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,2.849898,2.849898,0,-1,0,2.849898,0,0,4.440892E-16,0,0,2.999893,2.849898,0,0,0,29.59898,0,2.999893,-2.999893,35.83791,91.8919,0,3.134888,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,5.242258,5.242258,0,-1,0,5.242258,0,0,0,0,0,5.518166,5.242258,0,0,3.333215,26.59908,0,5.518166,-5.518166,30.02126,76.97742,0,5.766483,0,0,26.59908
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,5.295218,5.295218,0,-1,0,5.295218,0,0,8.881784E-16,0,0,5.573914,5.295218,0,0,9.46451,21.08092,0,5.573914,-5.573914,24.14583,61.91227,0,5.82474,0,0,21.08092
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,4.837496,4.837496,0,0,0,4.837496,0,0,0,0,0,5.092102,4.837496,0,0,15.65775,15.50701,0,5.092102,-5.092102,18.77829,48.14936,0,5.321246,0,0,15.50701
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.630322,1.630322,0,0,0,1.630322,0,0,2.220446E-16,0,0,1.716129,1.630322,0,0,21.31564,10.4149,0,1.716129,-1.716129,16.96933,43.51101,0,1.793355,0,0,10.4149
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,4.481086,4.481086,0,0,0,4.481086,16.66307,0,0,0,0.7466863,4.716932,4.481086,0,0,23.22245,8.698775,0,3.970246,-3.970246,12.78432,32.78025,0,4.929194,0.597349,0,9.445461
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,4.591996,4.591996,3,0,1.095,4.591996,36.49068,0,0,0,1.675651,1.675785,1.591996,0,0,27.63383,4.728529,0,0.000134642,-0.000134642,12.78418,32.77988,0,5.051196,1.340521,12,6.40418
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,9.532874,7.596303,0,-1,0,7.596303,43.01716,0,1.936571,5.373321,3.267714,7.996109,7.596303,0,0,27.63398,4.728395,0,4.728395,-4.728395,7.800015,20,0,10.48616,2.614171,0,7.996109
