Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,41.69416,41.69416,0,-1,0,41.69416,0,0,7.105427E-15,0,0,43.88859,41.69416,0,0,0,318.7582,0,43.88859,-43.88859,373.7382,88.98511,0,45.86358,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,76.6945,68.7,0,-1,0,68.7,0,0,7.994501,15.66395,0,72.31579,68.7,0,0,48.7651,274.8696,0,72.31579,-72.31579,297.5107,70.83573,0,84.36395,0,0,274.8696
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,77.46932,68.7,0,-1,0,68.7,0,0,8.769323,16.51626,0,72.31579,68.7,0,0,129.116,202.5538,0,72.31579,-72.31579,221.2831,52.68636,0,85.21626,0,0,202.5538
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,70.77283,70.77283,20.25,0,7.39125,70.77283,0,0,1.421085E-14,0,0,53.18192,50.52282,0,0,209.4669,130.2381,0,53.18192,-53.18192,165.2245,39.33908,0,77.85011,0,81,130.2381
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,23.8517,23.8517,81,0,22.761,23.8517,0,0,0,0,0,0,0,57.1483,54.29088,268.5579,77.05613,54.29088,0,54.29088,216.7293,51.60212,0.2959064,26.23687,0,81,77.05613
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,25.60755,25.60755,81,0,22.761,25.60755,28.13211,0,0,0,7.203945,0,0,55.39245,52.62283,214.267,125.9179,59.82677,0,59.82677,273.486,65.11558,0.2904241,28.16831,5.763156,81,133.1219
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,26.24136,26.24136,81,0,22.761,26.24136,61.60691,0,0,0,16.16649,0,0,54.75864,52.02071,154.4402,179.762,68.1872,0,68.1872,338.174,80.51746,0.2754728,28.86549,12.93319,81,195.9285
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,54.47643,54.47643,0,-1,0,54.47643,57.87188,0,7.105427E-15,0,31.52654,57.34361,54.47643,0,0,86.25303,241.1305,0,25.81708,-25.81708,310.9604,74.03806,0.2754728,59.92408,25.22123,0,272.657
