Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,33.06031,33.06031,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,33.06031,33.06031,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,31.8643,31.8643,1.33589,1.33589,0,-1,0,1.33589,0,0,2.220446E-16,0,0,1.4062,1.33589,0,0,0,29.59898,0,1.4062,-1.4062,37.51781,96.19933,0,1.469479,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,30.76553,30.76553,2.457308,2.457308,0,-1,0,2.457308,0,0,0,0,0,2.58664,2.457308,0,0,1.562444,28.19278,0,2.58664,-2.58664,34.79126,89.20817,0,2.703039,0,0,28.19278
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,29.64732,29.64732,2.482134,2.482134,0,-1,0,2.482134,0,0,0,0,0,2.612772,2.482134,0,0,4.436489,25.60614,0,2.612772,-2.612772,32.03715,82.14638,0,2.730347,0,0,25.60614
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,28.63606,28.63606,2.267576,2.267576,0,0,0,2.267576,0,0,0,0,0,2.386923,2.267576,0,0,7.339569,22.99337,0,2.386923,-2.386923,29.52111,75.69501,0,2.494334,0,0,22.99337
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,27.71231,27.71231,0.7642136,0.7642136,0,0,0,0.7642136,0,0,1.110223E-16,0,0,0.8044354,0.7642136,0,0,9.991705,20.60644,0,0.8044354,-0.8044354,28.67316,73.52079,0,0.840635,0,0,20.60644
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7330463,28.65347,26.74968,2.100509,2.100509,0,0,0,2.100509,34.89851,0,0,0,0.7330463,2.211062,2.100509,0,0,10.88552,19.80201,0,1.478016,-1.478016,27.1152,69.52602,0,2.31056,0.586437,0,20.53506
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.611144,32.69929,28.41242,2.152498,2.152498,0,0,0,2.152498,74.84996,0,0,0,1.611144,2.265788,2.152498,0,0,12.52776,18.32399,0,0.6546434,-0.6546434,26.42514,67.75665,0,2.367748,1.288915,0,19.93514
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.005145,41.07051,32.65192,4.468535,4.468535,0,-1,0,4.468535,67.25124,0,0,0,3.005145,4.703721,4.468535,0,0,13.25514,17.66935,0,1.698576,-1.698576,24.63469,63.16574,0,4.915388,2.404116,0,20.67449
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.7403986,39.04649,36.99837,1.345066,1.345066,0,-1,0,1.345066,55.04552,0,0,0,0.7403986,1.415859,1.345066,0,0,15.14245,15.97077,0,0.6754603,-0.6754603,23.92269,61.34011,0,1.479573,0.5923189,0,16.71117
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.5883999,42.35506,40.69335,5.412807,5.412807,0,-1,0,5.412807,10.87051,0,0,0,0.5883999,5.697691,5.412807,0,0,15.89296,15.29531,0,5.109292,-5.109292,18.53702,47.53074,0,5.954088,0.4707199,0,15.88371
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,3.006261,53.22498,44.11606,4.695997,4.695997,0,-1,0,4.695997,64.01753,0,0,0,3.006261,4.943154,4.695997,0,0,21.56995,10.18602,0,1.936893,-1.936893,16.49536,42.29571,0,5.165596,2.405009,0,13.19228
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,2.621649,55.45579,47.39292,3.565323,3.565323,0,-1,0,3.565323,73.53188,0,4.440892E-16,0,2.621649,3.752971,3.565323,0,0,23.72206,8.249127,0,1.131322,-1.131322,15.30284,39.23798,0,3.921855,2.097319,0,10.87078
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,1.127517,52.85252,49.44461,2.16586,2.16586,0,-1,0,2.16586,52.05861,0,0,0,1.127517,2.279853,2.16586,0,0,24.97908,7.117805,0,1.152336,-1.152336,14.08817,36.12345,0,2.382446,0.9020134,0,8.245322
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.6411812,52.24998,50.31973,0,0,0,-1,0,0,0,0,0,0,0.6411812,0,0,0,0,26.25945,5.965469,0.6411812,0,0.6411812,14.69645,37.68313,0,0,0.5129449,0,6.606651
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,1.244364,54.98053,51.16569,2.895732,2.895732,0,-1,0,2.895732,42.97235,0,0,0,1.244364,3.048139,2.895732,0,0,25.61827,6.542532,0,1.803775,-1.803775,12.7951,32.8079,0,3.185305,0.9954913,0,7.786897
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.665112,52.24416,50.24194,0,0,0,-1,0,0,0,0,0,0,0.665112,0,0,0,0,27.62247,4.738758,0.665112,0,0.665112,13.42609,34.42579,0,0,0.5320896,0,5.40387
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,47.31513,47.31513,3.031366,3.031366,0,-1,0,3.031366,0,0,0,0,0,3.190912,3.031366,0,0,26.95736,5.337358,0,3.190912,-3.190912,10.06257,25.80141,0,3.334502,0,0,5.337358
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,44.55362,44.55362,4.192241,2.039124,0,-1,0,2.039124,0,0,2.153116,2.57234,0,2.146447,2.039124,0,0,30.50281,2.146447,0,2.146447,-2.146447,7.800015,20,0,4.611465,0,0,2.146447
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,42.33664,42.33664,5.847816,0,0,-1,0,0,0,0,5.847816,6.432598,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,6.432598,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,40.17799,40.17799,6.911799,0,0,-1,0,0,0,0,6.911799,7.602979,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,7.602979,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,37.96101,37.96101,0.1083797,0,0,-1,0,0,0,0,0.1083797,0.1192177,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.1192177,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,36.01629,36.01629,0.4495324,0,0,-1,0,0,0,0,0.4495324,0.4944856,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.4944856,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,34.5383,34.5383,1.374827,0,0,-1,0,0,0,0,1.374827,1.51231,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,1.51231,0,0,0
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,33.06031,33.06031,0.5669038,0,0,-1,0,0,0,0,0.5669038,0.6235942,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.6235942,0,0,0
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,31.83513,31.83513,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,30.73636,30.73636,1.9989,0,0,-1,0,0,0,0,1.9989,2.19879,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,2.19879,0,0,0
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,29.61814,29.61814,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0,0,0,0
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,28.63606,28.63606,0.3252783,0.3252783,9.125278,0,2.644696,0.3252783,0,1.776357E-15,0,0,0,0,0,8.8,8.36,32.88775,0,8.36,0,8.36,15.73101,40.33584,0.1781328,0.3578062,0,12,0
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,27.69287,27.69287,0,0,8.8,0,2.5624,0,0,1.776357E-15,0,0,0,0,0,8.8,8.36,24.52775,7.524,8.36,0,8.36,23.662,60.67167,0.1859688,0,0,12,7.524
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,1.114348,29.64135,26.73023,1.373054,1.373054,10.17305,0,2.909783,1.373054,81.15836,0,0,0,1.114348,0,0,8.8,8.36,16.16775,15.048,9.474348,0,9.474348,32.65016,83.71819,0.1952228,1.510359,0.8914785,12,16.16235
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20465,0.2779514,2.976177,36.48692,28.38325,0.9090994,0.9090994,0,0,0,0.9090994,327.3764,0,0,0,2.976177,0.9569467,0.9090994,0,0,6.693405,23.57491,2.01923,0,2.01923,34.56577,88.62999,0.1818691,1.000009,2.380941,0,26.55109
