Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,1.959305,1.959305,0,-1,0,1.959305,0,0,2.220446E-16,0,0,2.062427,1.959305,0,0,0,29.59898,0,2.062427,-2.062427,36.82609,94.42568,0,2.155236,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,3.604052,3.604052,0,-1,0,3.604052,0,0,4.440892E-16,0,0,3.793739,3.604052,0,0,2.291585,27.53655,0,3.793739,-3.793739,32.82714,84.17198,0,3.964457,0,0,27.53655
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,3.640463,3.640463,0,-1,0,3.640463,0,0,4.440892E-16,0,0,3.832066,3.640463,0,0,6.50685,23.74281,0,3.832066,-3.832066,28.78778,73.81469,0,4.004509,0,0,23.74281
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,3.325779,3.325779,0,0,0,3.325779,0,0,0,0,0,3.50082,3.325779,0,0,10.7647,19.91075,0,3.50082,-3.50082,25.0976,64.35268,0,3.658357,0,0,19.91075
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.120847,1.120847,0,0,0,1.120847,0,0,0,0,0,1.179839,1.120847,0,0,14.6545,16.40993,0,1.179839,-1.179839,23.85394,61.16382,0,1.232931,0,0,16.40993
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,3.080746,3.080746,0,0,0,3.080746,24.23719,0,4.440892E-16,0,0.7466863,3.242891,3.080746,0,0,15.96543,15.23009,0,2.496205,-2.496205,21.22271,54.41709,0,3.388821,0.597349,0,15.97678
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,3.156997,3.156997,0,0,0,3.156997,53.07735,0,0,0,1.675651,3.323155,3.156997,0,0,18.73899,12.73388,0,1.647504,-1.647504,19.48609,49.96422,0,3.472697,1.340521,0,14.40953
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,6.553851,6.553851,0,-1,0,6.553851,49.85945,0,0,0,3.267714,6.89879,6.553851,0,0,20.56955,11.08638,0,3.631077,-3.631077,15.6586,40.15016,0,7.209236,2.614171,0,14.35409
