Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,47.37973,47.37973,0,-1,0,47.37973,0,0,7.105427E-15,0,0,49.8734,47.37973,0,0,0,318.7582,0,49.8734,-49.8734,367.4297,87.48308,0,52.1177,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,87.15284,68.7,0,-1,0,68.7,0,0,18.45284,27.16813,0,72.31579,68.7,0,0,55.41489,268.8848,0,72.31579,-72.31579,291.2021,69.3337,0,95.86813,0,0,268.8848
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,88.03333,68.7,0,-1,0,68.7,0,0,19.33332,28.13665,0,72.31579,68.7,0,0,135.7658,196.569,0,72.31579,-72.31579,214.9746,51.18432,0,96.83665,0,0,196.569
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,80.42367,80.42367,20.25,0,7.39125,80.42367,0,0,0,0,0,63.3407,60.17366,0,0,216.1166,124.2532,0,63.3407,-63.3407,148.2076,35.28746,0,88.46603,0,81,124.2532
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,27.10421,27.10421,81,0,22.761,27.10421,0,0,0,0,0,0,0,53.89579,51.201,286.4952,60.91254,51.201,0,51.201,196.7812,46.85257,0.2959064,29.81463,0,81,60.91254
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,29.09949,29.09949,81,0,22.761,29.09949,24.75626,0,0,0,7.203945,0,0,51.90051,49.30548,235.2942,106.9934,56.50943,0,56.50943,250.3907,59.61672,0.2939768,32.00944,5.763156,81,114.1974
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,29.81973,29.81973,81,0,22.761,29.81973,54.21408,0,0,0,16.16649,0,0,51.18027,48.62126,178.7848,157.8519,64.78775,0,64.78775,311.8538,74.25075,0.2825646,32.8017,12.93319,81,174.0184
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,61.90504,61.90504,0,-1,0,61.90504,50.92725,0,7.105427E-15,0,31.52654,65.1632,61.90504,0,0,113.997,216.1609,0,33.63666,-33.63666,276.3976,65.80882,0.2825646,68.09554,25.22123,0,247.6875
