Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,56.85568,56.85568,0,-1,0,56.85568,0,0,7.105427E-15,0,0,59.84808,56.85568,0,0,0,318.7582,0,59.84808,-59.84808,356.9154,84.97969,0,62.54124,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,104.5834,68.7,0,-1,0,68.7,0,0,35.88341,46.34175,0,72.31579,68.7,0,0,66.49787,258.9102,0,72.31579,-72.31579,280.6879,66.83031,0,115.0417,0,0,258.9102
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,105.64,68.7,0,-1,0,68.7,0,0,36.93999,47.50399,0,72.31579,68.7,0,0,146.8487,186.5944,0,72.31579,-72.31579,204.4604,48.68094,0,116.204,0,0,186.5944
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,96.5084,96.5084,27.8084,0,9.303525,96.5084,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,227.1996,114.2786,0,72.31579,-72.31579,128.2328,30.53156,0,106.1592,0,81,114.2786
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,32.52505,32.52505,81,0,22.761,32.52505,0,0,0,0,0,0,0,48.47495,46.0512,307.5505,41.96278,46.0512,0,46.0512,171.9208,40.93345,0.2959064,35.77755,0,81,41.96278
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,34.91939,34.91939,81,0,22.761,34.91939,20.63022,0,0,0,7.203945,0,0,46.08061,43.77658,261.4993,83.40886,50.98053,0,50.98053,220.2852,52.44875,0.2937644,38.41133,5.763156,81,90.61281
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,35.78367,35.78367,81,0,22.761,35.78367,45.1784,0,0,0,16.16649,0,0,45.21633,42.95551,210.5188,129.2913,59.122,0,59.122,276.3733,65.80302,0.2915885,39.36204,12.93319,81,145.4578
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,74.28604,68.7,0,-1,0,68.7,45.89015,0,5.586044,13.01465,31.52654,72.31579,68.7,0,0,151.3968,182.5011,0,40.78925,-40.78925,233.3776,55.56599,0.2915885,81.71465,25.22123,0,214.0277
