Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,0.3406841,0.3406841,0,-1,0,0.3406841,0,0,0,0,0,0.3586149,0.3406841,0,0,0,4.553689,0,0.3586149,-0.3586149,5.621999,93.69979,0,0.3747526,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,0.6266729,0.6266729,0,-1,0,0.6266729,0,0,0.0000000000000001110223,0,0,0.6596556,0.6266729,0,0,0.398461,4.195074,0,0.6596556,-0.6596556,4.926661,82.11085,0,0.6893401,0,0,4.195074
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,0.633004,0.633004,0,-1,0,0.633004,0,0,0,0,0,0.66632,0.633004,0,0,1.131412,3.535419,0,0.66632,-0.66632,4.224298,70.40482,0,0.6963043,0,0,3.535419
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,0.5782867,0.5782867,0,0,0,0.5782867,0,0,0.0000000000000001110223,0,0,0.6087228,0.5782867,0,0,1.871767,2.869098,0,0.6087228,-0.6087228,3.582648,59.71067,0,0.6361154,0,0,2.869098
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.1948929,0.1948929,0,0,0,0.1948929,0,0,0.00000000000000002775558,0,0,0.2051504,0.1948929,0,0,2.548126,2.260376,0,0.2051504,-0.2051504,3.3664,56.10656,0,0.2143822,0,0,2.260376
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1172613,0.7210928,0.7210928,0,0,0,0.7210928,16.26161,0,0.0000000000000001110223,0,0.1172613,0.7590451,0.7210928,0,0,2.776071,2.055225,0,0.6417838,-0.6417838,2.6899,44.83158,0,0.7932021,0.09380904,0,2.172487
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.263148,0.7389404,0.7389404,0,0,0,0.7389404,35.61153,0,0,0,0.263148,0.777832,0.7389404,0,0,3.489164,1.413441,0,0.5146841,-0.5146841,2.147376,35.78953,0,0.8128345,0.2105184,0,1.676589
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.5131692,1.534023,1.34133,0,-1,0,1.34133,38.25823,0,0.1926925,0.7361033,0.5131692,1.411927,1.34133,0,0,4.061035,0.8987574,0,0.8987574,-0.8987574,1.200002,20,0,1.687425,0.4105353,0,1.411927
