Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,51.17011,51.17011,0,0,0,51.17011,0,0,7.105427E-15,0,0,53.86327,51.17011,0,0,0,318.7582,0,53.86327,-53.86327,363.224,86.48172,0,56.28712,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,94.12507,94.12507,25.42507,0,8.700542,94.12507,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,59.84808,264.895,0,72.31579,-72.31579,286.9964,68.33234,0,103.5376,0,81,264.895
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,95.07599,95.07599,26.37599,0,8.941125,95.07599,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,140.199,192.5792,0,72.31579,-72.31579,210.7689,50.18297,0,104.5836,0,81,192.5792
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,86.85756,86.85756,20.25,0,7.39125,86.85756,0,0,1.421085E-14,0,0,70.11322,66.60756,0,0,220.5498,120.2634,0,70.11322,-70.11322,136.8631,32.58638,0,95.54331,0,81,120.2634
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,29.27254,29.27254,81,0,22.761,29.27254,0,0,0,0,0,0,0,51.72746,49.14108,298.4534,50.15015,49.14108,0,49.14108,183.4824,43.6862,0.2959064,32.1998,0,81,50.15015
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,31.42745,31.42745,81,0,22.761,31.42745,22.92246,0,0,0,7.203945,0,0,49.57255,47.09393,249.3123,94.37713,54.29787,0,54.29787,234.9939,55.95081,0.2938971,34.57019,5.763156,81,101.5811
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,32.2053,32.2053,81,0,22.761,32.2053,50.19822,0,0,0,16.16649,0,0,48.7947,46.35496,195.0145,143.2452,62.52145,0,62.52145,294.3069,70.07294,0.2860798,35.42583,12.93319,81,159.4117
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,66.85744,66.85744,81,0,22.761,66.85744,47.15487,0,0,0,31.52654,0,0,14.14256,13.43543,132.493,199.5145,44.96197,0,44.96197,336.9616,80.22879,0.2838621,73.54318,25.22123,81,231.041
