Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,22.85884,22.85884,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,22.85884,22.85884,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,22.03189,22.03189,0.1648472,0.1648472,0,-1,0,0.1648472,0,0,2.775558E-17,0,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,21.27217,21.27217,0.3032288,0.3032288,0,-1,0,0.3032288,0,0,5.551115E-17,0,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,20.499,20.499,0.3062922,0.3062922,0,-1,0,0.3062922,0,0,5.551115E-17,0,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,19.79979,19.79979,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,19.16109,19.16109,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1199665,20.38604,18.49549,0.3489159,0.3489159,0,0,0,0.3489159,34.38264,0,0,0,0.1199665,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2473134,-0.2473134,4.464993,74.41639,0,0.3838075,0.09597319,0,3.464721
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2645948,23.90039,19.64516,0.3575518,0.3575518,0,0,0,0.3575518,74.00179,0,0,0,0.2645948,0.3763703,0.3575518,0,0,1.618053,3.097441,0,0.1117756,-0.1117756,4.347171,72.4527,0,0.393307,0.2116758,0,3.362036
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4979693,30.92392,22.57647,0.742269,0.742269,0,-1,0,0.742269,67.08744,0,1.110223E-16,0,0.4979693,0.7813358,0.742269,0,0,1.742248,2.985666,0,0.2833665,-0.2833665,4.048476,67.47446,0,0.816496,0.3983754,0,3.483635
