Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,28.52632,28.52632,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,28.52632,28.52632,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,27.49434,27.49434,28.42784,28.42784,0,-1,0,28.42784,0,0,3.552714E-15,0,0,29.92404,28.42784,0,0,0,318.7582,0,29.92404,-29.92404,388.4581,92.48985,0,31.27062,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,26.54626,26.54626,52.29171,52.29171,0,-1,0,52.29171,0,0,7.105427E-15,0,0,55.0439,52.29171,0,0,33.24894,288.8342,0,55.0439,-55.0439,330.4368,78.67526,0,57.52087,0,0,288.8342
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,25.5814,25.5814,52.81999,52.81999,0,-1,0,52.81999,0,0,7.105427E-15,0,0,55.59999,52.81999,0,0,94.40882,233.7903,0,55.59999,-55.59999,271.8292,64.72112,0,58.10199,0,0,233.7903
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,24.70883,24.70883,48.2542,48.2542,0,0,0,48.2542,0,0,7.105427E-15,0,0,50.79389,48.2542,0,0,156.1866,178.1903,0,50.79389,-50.79389,218.2878,51.97317,0,53.07962,0,0,178.1903
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,23.91177,23.91177,16.26252,16.26252,0,0,0,16.26252,0,0,3.552714E-15,0,0,17.11845,16.26252,0,0,212.6243,127.3964,0,17.11845,-17.11845,200.2433,47.67689,0,17.88878,0,0,127.3964
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.2047,24.97906,23.08115,17.45969,17.45969,0,0,0,17.45969,41.26476,0,3.552714E-15,0,7.2047,18.37863,17.45969,0,0,231.6447,110.278,0,11.17393,-11.17393,188.465,44.87252,0,19.20566,5.76376,0,117.4827
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,15.86024,28.78867,24.51586,17.89183,17.89183,0,0,0,17.89183,88.64513,0,0,0,15.86024,18.83351,17.89183,0,0,244.0602,99.10403,0,2.973269,-2.973269,185.3309,44.12631,0,19.68102,12.68819,0,114.9643
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,29.70416,36.56092,28.17394,37.14302,37.14302,0,-1,0,37.14302,79.97237,0,0,0,29.70416,39.09792,37.14302,0,0,247.3638,96.13076,0,9.393761,-9.393761,175.429,41.76872,0,40.85732,23.76333,0,125.8349
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,7.338532,33.96374,31.92431,11.18036,11.18036,0,-1,0,11.18036,65.63773,0,0,0,7.338532,11.7688,11.18036,0,0,257.8014,86.737,0,4.430265,-4.430265,170.7591,40.65684,0,12.29839,5.870826,0,94.07553
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,5.850514,36.76653,35.11255,44.99193,44.99193,0,-1,0,44.99193,13.00347,0,0,0,5.850514,47.35993,44.99193,0,0,262.7239,82.30673,0,41.50941,-41.50941,127.0043,30.23906,0,49.49112,4.680411,0,88.15725
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,30.03337,47.12899,38.06586,39.03371,39.03371,0,-1,0,39.03371,76.94213,0,0,0,30.03337,41.08812,39.03371,0,0,308.8455,40.79732,0,11.05475,-11.05475,115.3516,27.46461,0,42.93708,24.0267,0,70.83069
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,26.26949,48.91277,40.89332,29.63541,29.63541,0,-1,0,29.63541,88.64224,0,3.552714E-15,0,26.26949,31.19517,29.63541,0,0,321.1285,29.74257,0,4.925676,-4.925676,110.1595,26.22839,0,32.59895,21.01559,0,56.01206
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,11.30786,46.05243,42.66363,18.0029,18.0029,0,-1,0,18.0029,62.81131,0,0,0,11.30786,18.95042,18.0029,0,0,326.6015,24.81689,0,7.642564,-7.642564,102.1035,24.31031,0,19.80319,9.046287,0,36.12475
