Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,3.028017,3.028017,0,0,0,3.028017,0,0,4.440892E-16,0,0,3.187386,3.028017,0,0,0,29.59898,0,3.187386,-3.187386,35.64028,91.38515,0,3.330819,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,5.569899,5.569899,0,0,0,5.569899,0,0,8.881784E-16,0,0,5.863051,5.569899,0,0,3.54154,26.41159,0,5.863051,-5.863051,29.46008,75.53851,0,6.126888,0,0,26.41159
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,5.62617,5.62617,0,0,0,5.62617,0,0,8.881784E-16,0,0,5.922284,5.62617,0,0,10.05604,20.54854,0,5.922284,-5.922284,23.21744,59.53179,0,6.188787,0,0,20.54854
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,5.13984,5.13984,0,0,0,5.13984,0,0,8.881784E-16,0,0,5.410358,5.13984,0,0,16.63636,14.62626,0,5.410358,-5.410358,17.51443,44.9087,0,5.653824,0,0,14.62626
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.732218,1.732218,0,0,0,1.732218,0,0,0,0,0,1.823387,1.732218,0,0,22.64787,9.215899,0,1.823387,-1.823387,15.59241,39.98045,0,1.905439,0,0,9.215899
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,4.761154,4.761154,0,0,0,4.761154,15.68289,0,0,0,0.7466863,5.011741,4.761154,0,0,24.67385,7.392512,0,4.265054,-4.265054,11.09665,28.45288,0,5.237269,0.597349,0,8.139198
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,4.878996,4.878996,3,0,1.095,4.878996,34.34417,0,0,0,1.675651,1.97789,1.878996,0,0,29.4128,3.127458,0,0.3022397,-0.3022397,10.77806,27.63599,0,5.366896,1.340521,12,4.803109
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,10.12868,10.12868,12,0,3.372,10.12868,32.262,0,0,0,3.267714,0,0,1.871321,1.777755,29.74862,2.825218,5.045469,0,5.045469,15.56461,39.90918,0.2772211,11.14155,2.614171,12,6.092932
