Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,3.295195,3.295195,0,-1,0,3.295195,0,0,0,0,0,3.468626,3.295195,0,0,0,29.59898,0,3.468626,-3.468626,35.34383,90.62501,0,3.624715,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,6.06136,6.06136,0,-1,0,6.06136,0,0,8.881784E-16,0,0,6.380379,6.06136,0,0,3.854029,26.13035,0,6.380379,-6.380379,28.61831,73.38015,0,6.667496,0,0,26.13035
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,6.122596,6.122596,0,-1,0,6.122596,0,0,8.881784E-16,0,0,6.444838,6.122596,0,0,10.94334,19.74997,0,6.444838,-6.444838,21.82486,55.96106,0,6.734856,0,0,19.74997
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,5.593355,5.593355,0,0,0,5.593355,0,0,0,0,0,5.887742,5.593355,0,0,18.10427,13.30513,0,5.887742,-5.887742,15.61863,40.0477,0,6.15269,0,0,13.30513
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.88506,1.88506,0,0,0,1.88506,0,0,2.220446E-16,0,0,1.984274,1.88506,0,0,24.64621,7.417392,0,1.984274,-1.984274,13.52703,34.68461,0,2.073566,0,0,7.417392
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,5.181255,5.181255,3,0,1.095,5.181255,14.4113,0,0,0,0.7466863,2.296058,2.181255,0,0,26.85096,5.433118,0,1.549372,-1.549372,11.89384,30.49697,0,5.699381,0.597349,12,6.179805
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,5.309495,5.309495,12,0,3.372,5.309495,31.55951,0,0,0,1.675651,0,0,6.690505,6.355979,28.57248,3.883746,8.03163,0,8.03163,19.51332,50.03405,0.2898872,5.840445,1.340521,12,5.559397
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,11.02239,8.36,0,-1,0,8.36,39.08749,0,2.662386,3.764624,3.267714,8.8,8.36,0,0,20.54085,11.11221,0,5.532286,-5.532286,13.68178,35.08141,0.2898872,12.12462,2.614171,0,14.37993
