Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,2.760839,2.760839,0,0,0,2.760839,0,0,4.440892E-16,0,0,2.906146,2.760839,0,0,0,29.59898,0,2.906146,-2.906146,35.93673,92.14528,0,3.036923,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,5.078437,5.078437,0,0,0,5.078437,0,0,8.881784E-16,0,0,5.345723,5.078437,0,0,3.229052,26.69283,0,5.345723,-5.345723,30.30184,77.69688,0,5.58628,0,0,26.69283
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,5.129743,5.129743,0,0,0,5.129743,0,0,8.881784E-16,0,0,5.399729,5.129743,0,0,9.168744,21.34711,0,5.399729,-5.399729,24.61003,63.10251,0,5.642717,0,0,21.34711
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,4.686325,4.686325,0,0,0,4.686325,0,0,0,0,0,4.932973,4.686325,0,0,15.16844,15.94738,0,4.932973,-4.932973,19.41022,49.76969,0,5.154957,0,0,15.94738
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.579375,1.579375,0,0,0,1.579375,0,0,2.220446E-16,0,0,1.6625,1.579375,0,0,20.64952,11.01441,0,1.6625,-1.6625,17.65779,45.27629,0,1.737312,0,0,11.01441
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,4.341052,4.341052,0,0,0,4.341052,17.20058,0,8.881784E-16,0,0.7466863,4.569528,4.341052,0,0,22.49675,9.351907,0,3.822842,-3.822842,13.62816,34.94394,0,4.775157,0.597349,0,10.09859
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,4.448496,4.448496,0,0,0,4.448496,37.6678,0,8.881784E-16,0,1.675651,4.682628,4.448496,0,0,26.74435,5.529065,0,3.006977,-3.006977,10.45853,26.81669,0,4.893346,1.340521,0,7.204715
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,9.234972,9.234972,3.73466,0,1.280869,9.234972,35.38412,0,0,0,3.267714,5.789802,5.500311,0,0,30.08543,2.522088,0,2.522088,-2.522088,7.800015,20,0,10.15847,2.614171,12,5.789802
