Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,1.1382,1.1382,0,-1,0,1.1382,0,0,2.220446E-16,0,0,1.198105,1.1382,0,0,0,10.62527,0,1.198105,-1.198105,12.73711,90.9792,0,1.25202,0,0,10.62527
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,2.093667,2.093667,0,-1,0,2.093667,0,0,0,0,0,2.20386,2.093667,0,0,1.331228,9.427169,0,2.20386,-2.20386,10.41404,74.38587,0,2.303033,0,0,9.427169
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,2.114818,2.114818,0,-1,0,2.114818,0,0,0,0,0,2.226125,2.114818,0,0,3.779961,7.22331,0,2.226125,-2.226125,8.067501,57.62489,0,2.3263,0,0,7.22331
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,1.932012,1.932012,0,0,0,1.932012,0,0,2.220446E-16,0,0,2.033697,1.932012,0,0,6.253432,4.997185,0,2.033697,-2.033697,5.923797,42.31275,0,2.125213,0,0,4.997185
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.6511225,0.6511225,0,0,0,0.6511225,0,0,1.110223E-16,0,0,0.685392,0.6511225,0,0,8.513095,2.963488,0,0.685392,-0.685392,5.20133,37.15228,0,0.7162347,0,0,2.963488
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75782,0.06572935,0.2949933,1.994493,1.994493,0,0,0,1.994493,14.79039,0,2.220446E-16,0,0.2949933,2.099466,1.994493,0,0,9.274642,2.278096,0,1.804473,-1.804473,3.299249,23.56602,0,2.193942,0.2359947,0,2.57309
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11859,0.1475045,0.6620001,2.043858,2.043858,1.25,0,0.50625,2.043858,32.38972,1.110223E-16,0,0,0.6620001,0.8356401,0.7938581,0,0,11.27961,0.4736235,0,0.1736401,-0.1736401,3.116216,22.25864,0,2.248244,0.5296,5,1.135624
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85869,0.2876508,1.290977,4.243001,1.511412,0,-1,0,1.511412,85.41526,0,2.731589,4.137031,1.290977,1.59096,1.511412,0,0,11.47255,0.2999835,0,0.2999835,-0.2999835,2.800006,20,0,4.667301,1.032781,0,1.59096
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46853,0.0700992,0.3146052,1.277178,0.298875,0,-1,0,0.298875,105.2632,0,0.9783034,1.345121,0.3146052,0.3146052,0.298875,0,0,11.80586,0,0,0,0,2.800006,20,0,1.404896,0.2516842,0,0.3146052
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19857,0.05671747,0.254548,5.139614,0.2418206,0,-1,0,0.2418206,105.2632,0,4.897793,5.605211,0.254548,0.254548,0.2418206,0,0,11.80586,0,0,0,0,2.800006,20,0,5.653575,0.2036384,0,0.254548
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12832,0.308119,1.382838,4.458982,1.313696,0,-1,0,1.313696,105.2632,0,3.145286,4.642141,1.382838,1.382838,1.313696,0,0,11.80586,0,0,0,0,2.800006,20,0,4.904881,1.106271,0,1.382838
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.45613,0.2722346,1.221789,3.385375,1.1607,0,-1,0,1.1607,105.2632,0,2.224675,3.491773,1.221789,1.221789,1.1607,0,0,11.80586,0,0,0,0,2.800006,20,0,3.723912,0.9774314,0,1.221789
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91192,0.1153119,0.5175199,2.056545,0.4916439,0,-1,0,0.4916439,105.2632,0,1.564902,2.163871,0.5175199,0.5175199,0.4916439,0,0,11.80586,0,0,0,0,2.800006,20,0,2.2622,0.4140159,0,0.5175199
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98108,0.06534532,0.2932698,0,0,0,-1,0,0,0,0,0,0,0.2932698,0,0,0,0,11.80586,0,0.2932698,0,0.2932698,3.078226,21.98728,0,0,0.2346158,0,0.2932698
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10392,0.1288548,0.5783004,2.74958,0.800131,0,-1,0,0.800131,72.2757,0,1.949449,2.663915,0.5783004,0.8422432,0.800131,0,0,11.51259,0.2639428,0,0.2639428,-0.2639428,2.800006,20,0,3.024538,0.4626403,0,0.8422432
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68382,0.0677819,0.3042051,0,0,0,-1,0,0,0,0,0,0,0.3042051,0,0,0,0,11.80586,0,0.3042051,0,0.3042051,3.0886,22.06138,0,0,0.2433641,0,0.3042051
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,3.302775,0.2600954,0,-1,0,0.2600954,0,0,3.04268,3.372957,0,0.2737846,0.2600954,0,0,11.50165,0.2737846,0,0.2737846,-0.2737846,2.800006,20,0,3.633053,0,0,0.2737846
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,4.567587,0,0,-1,0,0,0,0,4.567587,5.024346,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,5.024346,0,0,0
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,6.371392,0,0,-1,0,0,0,0,6.371392,7.008532,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,7.008532,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,7.530638,0,0,-1,0,0,0,0,7.530638,8.283701,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,8.283701,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,0.09234127,0,0,-1,0,0,0,0,0.09234127,0.1015754,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.1015754,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,0.3830089,0,0,-1,0,0,0,0,0.3830089,0.4213098,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.4213098,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,1.171375,0,0,-1,0,0,0,0,1.171375,1.288513,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,1.288513,0,0,0
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,0.4830113,0,0,-1,0,0,0,0,0.4830113,0.5313124,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.5313124,0,0,0
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,1.703095,0,0,-1,0,0,0,0,1.703095,1.873405,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,1.873405,0,0,0
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0,0,0,0
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,0.2771424,0.2771424,3.782406,0,1.197597,0.2771424,0,0,0,0,0,0,0,3.505263,3.33,11.80586,0,3.33,0,3.33,5.959121,42.56506,0.195587,0.3048567,0,5,0
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,0,0,3.505263,0,1.121937,0,0,0,0,0,0,0,0,3.505263,3.33,8.475861,2.997,3.33,0,3.33,9.118237,65.13013,0.2001053,0,0,5,2.997
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85435,0.100424,0.4507029,1.303754,1.303754,4.582729,0,1.416085,1.303754,34.56963,0,0,0,0.4507029,0,0,3.278975,3.115026,5.14586,5.994,3.565729,0,3.565729,12.50098,89.29256,0.2275839,1.434129,0.3605623,5,6.444703
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20486,0.2779504,1.247441,0.8632157,0.8632157,0,0,0,0.8632157,144.511,0,0,0,1.247441,0.9086481,0.8632157,0,0,1.580131,9.203156,0.3387933,0,0.3387933,12.82239,91.58833,0.2206762,0.9495372,0.9979531,0,10.4506
1/2/2007 9:00:00 AM,0.4718998,34.13238,-54.14432,50.93041,0.5125239,2.300207,1.017845,1.017845,0,-1,0,1.017845,225.988,0,0,0,2.300207,1.071416,1.017845,0,0,1.241337,9.508071,1.228792,0,1.228792,13.98813,99.91499,0.1987918,1.119629,1.840166,0,11.80828
1/2/2007 10:00:00 AM,0.7602223,45.34824,-43.62961,38.51652,0.8317798,3.733027,0,0,0,-1,0,0,0,3.720482,0,0,3.733027,0,0,0,0,0.01254575,10.61398,0.01254575,0,0.01254575,14.00003,100,0.1985907,0,2.986422,0,14.34701
1/2/2007 11:00:00 AM,0.9687649,54.00035,-26.89878,28.20292,1.052089,4.721777,0,0,0,-1,0,0,0,4.721777,0,0,4.721777,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0.1985907,0,3.777422,0,15.34705
1/2/2007 12:00:00 PM,1.031318,57.92366,-3.10829,23.06229,1.116794,5.012169,2.763346,2.763346,0,-1,0,2.763346,181.3804,2.103384,0,0,5.012169,2.908785,2.763346,0,0,0,10.62527,0,0,0,14.00003,100,0.1985907,3.039681,4.009736,0,15.63744
1/2/2007 1:00:00 PM,0.9423041,55.46115,21.77175,26.33896,1.021659,4.585204,5.021188,3.33,0,-1,0,3.33,137.6938,1.079941,1.691188,2.193307,4.585204,3.505263,3.33,0,0,0,10.62527,0,0,0,14.00003,100,0.1985907,5.523307,3.668163,0,15.21048
1/2/2007 2:00:00 PM,0.9231796,47.717,40.28822,35.78432,1.009363,4.530021,4.852464,3.33,0,-1,0,3.33,136.0367,1.024758,1.522464,2.00771,4.530021,3.505263,3.33,0,0,0,10.62527,0,0,0,14.00003,100,0.1985907,5.33771,3.624017,0,15.1553
1/2/2007 3:00:00 PM,0.6474482,36.96494,52.06245,47.85676,0.718266,3.223578,1.286507,1.286507,0,-1,0,1.286507,250.5682,1.86936,0,0,3.223578,1.354218,1.286507,0,0,0,10.62527,0,0,0,14.00003,100,0.1985907,1.415158,2.578862,0,13.84885
1/2/2007 4:00:00 PM,0.2630356,24.6874,59.43145,60.9856,0.2758419,1.237978,2.998796,2.998796,0,-1,0,2.998796,41.28251,0,4.440892E-16,0,1.237978,3.156627,2.998796,0,0,0,10.62527,0,1.918649,-1.918649,11.97759,85.55408,0.1985907,3.298675,0.9903826,0,11.86325
1/2/2007 5:00:00 PM,0.168327,11.61707,64.10592,74.57209,0.2057889,0.9235804,4.215421,3.33,0,-1,0,3.33,27.73515,0,0.8854211,1.306963,0.9235804,3.505263,3.33,0,0,2.131832,8.706625,0,2.581683,-2.581683,9.256262,66.11603,0.1985907,4.636963,0.7388644,0,9.630206
1/2/2007 6:00:00 PM,0.01077664,0,66.99503,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,5.000368,6.124943,0,0,0,9.256262,66.11603,0.1985907,0,0,0,6.124943
1/2/2007 7:00:00 PM,0,0,68.49145,90,0,0,1.293982,1.293982,0,-1,0,1.293982,0,0,2.220446E-16,0,0,1.362086,1.293982,0,0,5.000368,6.124943,0,1.362086,-1.362086,7.820497,55.86058,0.1985907,1.42338,0,0,6.124943
1/2/2007 8:00:00 PM,0,0,68.59808,90,0,0,3.407431,3.33,0,-1,0,3.33,0,0,0.07743098,0.4181741,0,3.505263,3.33,0,0,6.513797,4.762856,0,3.505263,-3.505263,4.125626,29.46869,0.1985907,3.748174,0,0,4.762856
1/2/2007 9:00:00 PM,0,0,66.81534,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,10.40853,1.257593,0,0,0,4.125626,29.46869,0.1985907,0,0,0,1.257593
1/2/2007 10:00:00 PM,0,0,61.48289,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,10.40853,1.257593,0,0,0,4.125626,29.46869,0.1985907,0,0,0,1.257593
1/2/2007 11:00:00 PM,0,0,46.99853,90,0,0,0.9970628,0.9970628,0,-1,0,0.9970628,0,0,1.110223E-16,0,0,1.04954,0.9970628,0,0,10.40853,1.257593,0,1.04954,-1.04954,3.019313,21.56648,0.1985907,1.096769,0,0,1.257593
1/3/2007 12:00:00 AM,0,0,7.251837,90,0,0,1.216183,0.1976509,0,-1,0,0.1976509,0,0,1.018533,1.140151,0,0.2080536,0.1976509,0,0,11.57469,0.2080536,0,0.2080536,-0.2080536,2.800006,20,0.1985907,1.337802,0,0,0.2080536
1/3/2007 1:00:00 AM,0,0,-40.51197,90,0,0,0.1297147,0,0,-1,0,0,0,0,0.1297147,0.1426861,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.1985907,0.1426861,0,0,0
1/3/2007 2:00:00 AM,0,0,-59.30554,90,0,0,0.3225155,0,0,-1,0,0,0,0,0.3225155,0.3547671,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.1985907,0.3547671,0,0,0
1/3/2007 3:00:00 AM,0,0,-66.05676,90,0,0,1.755782,0,0,-1,0,0,0,0,1.755782,1.93136,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.1985907,1.93136,0,0,0
1/3/2007 4:00:00 AM,0,0,-68.46574,90,0,0,1.216624,0,0,-1,0,0,0,0,1.216624,1.338287,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.1985907,1.338287,0,0,0
1/3/2007 5:00:00 AM,0,0,-68.74113,90,0,0,1.842949,1.842949,5,0,1.53,1.842949,0,0,0,0,0,0,0,3.157051,2.999199,11.80586,0,2.999199,0,2.999199,5.645295,40.32346,0.222095,2.027244,0,5,0
1/3/2007 6:00:00 AM,0.001416367,0,-67.56737,90,0,0,0.7137523,0.7137523,4.219016,0,1.316791,0.7137523,0,0,0,0,0,0,0,3.505263,3.33,8.806662,2.699279,3.33,0,3.33,8.804411,62.88852,0.230691,0.7851275,0,5,2.699279
1/3/2007 7:00:00 AM,0.154613,8.338984,-65.04131,77.94952,0.2181808,0.9791952,0,0,3.505263,0,1.121937,0,0,0,0,0,0.9791952,0,0,3.505263,3.33,5.476662,5.696279,4.309195,0,4.309195,12.89247,92.08891,0.2172373,0,0.7833562,5,6.675474
1/3/2007 8:00:00 AM,0.3864299,21.54955,-60.86939,64.28908,0.4516696,2.027093,2.774914,2.774914,0,0,0,2.774914,73.05066,0,0,0,2.027093,2.920962,2.774914,0,0,1.167466,9.574554,0,0.8938692,-0.8938692,11.95025,85.35876,0.2172373,3.052406,1.621675,0,11.60165
1/3/2007 9:00:00 AM,0.5964742,34.08275,-54.2908,50.99925,0.66541,2.98636,3.708926,3.33,0,-1,0,3.33,89.68047,4.440892E-16,0.3789259,0.7498185,2.98636,3.505263,3.33,0,0,2.160654,8.680685,0,0.5189033,-0.5189033,11.40328,81.45183,0.2172373,4.079819,2.389088,0,11.66705
1/3/2007 10:00:00 AM,0.868866,45.32633,-43.81342,38.56059,0.9523236,4.274028,2.487066,2.487066,0,-1,0,2.487066,171.8502,0,0,0,4.274028,2.617964,2.487066,0,0,2.737214,8.161782,1.656064,0,1.656064,12.97436,92.67381,0.2026709,2.735773,3.419223,0,12.43581
1/3/2007 11:00:00 AM,1.045182,54.02103,-27.119,28.202,1.135717,5.097099,7.100032,3.33,0,-1,0,3.33,153.066,0.5106862,3.770032,4.480035,5.097099,3.505263,3.33,0,0,1.081149,9.65224,1.081149,0,1.081149,14.00003,100,0.194171,7.810035,4.077679,0,14.74934
1/3/2007 12:00:00 PM,1.103408,57.99842,-3.311169,22.98996,1.195367,5.364808,1.520878,1.520878,0,-1,0,1.520878,352.7441,3.763884,0,0,5.364808,1.600924,1.520878,0,0,0,10.62527,0,0,0,14.00003,100,0.194171,1.672966,4.291846,0,15.99008
1/3/2007 1:00:00 PM,1.07279,55.57644,21.66171,26.2165,1.164307,5.225409,2.497402,2.497402,0,-1,0,2.497402,209.2338,2.596565,0,0,5.225409,2.628844,2.497402,0,0,0,10.62527,0,0,0,14.00003,100,0.194171,2.747142,4.180327,0,15.85068
1/3/2007 2:00:00 PM,0.9414855,47.84681,40.26152,35.65337,1.029178,4.618952,1.579648,1.579648,0,-1,0,1.579648,292.4039,2.956165,0,0,4.618952,1.662787,1.579648,0,0,0,10.62527,0,0,0,14.00003,100,0.194171,1.737613,3.695162,0,15.24423
1/3/2007 3:00:00 PM,0.6946991,37.09526,52.07967,47.73057,0.7711912,3.461106,4.373039,3.33,0,-1,0,3.33,103.9371,0,1.043039,1.480343,3.461106,3.505263,3.33,0,0,0,10.62527,0,0.04415685,-0.04415685,13.95348,99.66753,0.194171,4.810343,2.768885,0,14.08638
1/3/2007 4:00:00 PM,0.4499265,24.81354,59.47055,60.86646,0.5176767,2.323333,3.705086,3.33,0,-1,0,3.33,69.76975,0,0.3750861,0.7455947,2.323333,3.505263,3.33,0,0,0.04906317,10.58112,0,1.18193,-1.18193,12.70762,90.76852,0.194171,4.075595,1.858666,0,12.90445
1/3/2007 5:00:00 PM,0.1871784,11.73763,64.15836,74.46036,0.2357385,1.057995,8.880138,3.33,0,-1,0,3.33,31.77161,0,5.550138,6.438152,1.057995,3.505263,3.33,0,0,1.362319,9.399187,0,2.447268,-2.447268,10.12797,72.34251,0.194171,9.768152,0.8463957,0,10.45718
1/3/2007 6:00:00 PM,0.01226666,0,67.05901,90,0,0,5.122032,3.33,0,-1,0,3.33,0,0,1.792032,2.304235,0,3.505263,3.33,0,0,4.081507,6.951918,0,3.505263,-3.505263,6.433099,45.95061,0.194171,5.634235,0,0,6.951918
1/3/2007 7:00:00 PM,0,0,68.5692,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,7.976243,3.446655,0,0,0,6.433099,45.95061,0.194171,0,0,0,3.446655
