Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,45.48454,45.48454,0,-1,0,45.48454,0,0,7.105427E-15,0,0,47.87846,45.48454,0,0,0,318.7582,0,47.87846,-47.87846,369.5325,87.98376,0,50.033,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,83.66673,68.7,0,-1,0,68.7,0,0,14.96673,23.3334,0,72.31579,68.7,0,0,53.1983,270.8798,0,72.31579,-72.31579,293.305,69.83438,0,92.0334,0,0,270.8798
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,84.51199,68.7,0,-1,0,68.7,0,0,15.81199,24.26319,0,72.31579,68.7,0,0,133.5492,198.564,0,72.31579,-72.31579,217.0774,51.685,0,92.96319,0,0,198.564
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,77.20672,77.20672,20.25,0,7.39125,77.20672,0,0,0,0,0,59.95444,56.95672,0,0,213.9001,126.2482,0,59.95444,-59.95444,153.8799,36.638,0,84.92739,0,81,126.2482
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,26.02004,26.02004,81,0,22.761,26.02004,0,0,0,0,0,0,0,54.97996,52.23096,280.5161,66.29374,52.23096,0,52.23096,203.4306,48.43575,0.2959064,28.62204,0,81,66.29374
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,27.93551,27.93551,81,0,22.761,27.93551,25.78777,0,0,0,7.203945,0,0,53.06449,50.41127,228.2851,113.3016,57.61521,0,57.61521,258.0891,61.44967,0.2940143,30.72906,5.763156,81,120.5056
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,28.62694,28.62694,81,0,22.761,28.62694,56.473,0,0,0,16.16649,0,0,52.37306,49.75441,170.6699,165.1553,65.9209,0,65.9209,320.6272,76.33965,0.280905,31.48963,12.93319,81,181.3218
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,59.42884,59.42884,0,-1,0,59.42884,53.04922,0,0,0,31.52654,62.55667,59.42884,0,0,104.749,224.4841,0,31.03013,-31.03013,287.9185,68.5519,0.280905,65.37172,25.22123,0,256.0107
