Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,0.5836923,0.5836923,0,-1,0,0.5836923,0,0,0,0,0,0.6144129,0.5836923,0,0,0,10.62527,0,0.6144129,-0.6144129,13.35238,95.37395,0,0.6420615,0,0,10.62527
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,1.073675,1.073675,0,-1,0,1.073675,0,0,0,0,0,1.130184,1.073675,0,0,0.682681,10.01086,0,1.130184,-1.130184,12.16106,86.86455,0,1.181043,0,0,10.01086
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,1.084522,1.084522,0,-1,0,1.084522,0,0,0,0,0,1.141602,1.084522,0,0,1.938441,8.880677,0,1.141602,-1.141602,10.95771,78.26917,0,1.192974,0,0,8.880677
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,0.9907753,0.9907753,0,0,0,0.9907753,0,0,1.110223E-16,0,0,1.042921,0.9907753,0,0,3.206888,7.739075,0,1.042921,-1.042921,9.858371,70.41679,0,1.089853,0,0,7.739075
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.3339089,0.3339089,0,0,0,0.3339089,0,0,5.551115E-17,0,0,0.3514831,0.3339089,0,0,4.36569,6.696153,0,0.3514831,-0.3514831,9.487875,67.7704,0,0.3672998,0,0,6.696153
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75782,0.06572935,0.2949933,1.022817,1.022817,0,0,0,1.022817,28.84127,0,0,0,0.2949933,1.076649,1.022817,0,0,4.756227,6.34467,0,0.781656,-0.781656,8.663938,61.88514,0,1.125098,0.2359947,0,6.639664
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11859,0.1475045,0.6620001,1.048132,1.048132,0,0,0,1.048132,63.15997,0,0,0,0.6620001,1.103297,1.048132,0,0,5.624733,5.563014,0,0.4412972,-0.4412972,8.19877,58.56252,0,1.152946,0.5296,0,6.225014
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85869,0.2876508,1.290977,2.175898,2.175898,0,-1,0,2.175898,59.33076,0,0,0,1.290977,2.290419,2.175898,0,0,6.115064,5.121717,0,0.9994421,-0.9994421,7.145265,51.03751,0,2.393487,1.032781,0,6.412694
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46853,0.0700992,0.3146052,0.6549633,0.6549633,0,-1,0,0.6549633,48.03403,0,1.110223E-16,0,0.3146052,0.689435,0.6549633,0,0,7.225555,4.122275,0,0.3748298,-0.3748298,6.75016,48.21533,0,0.7204596,0.2516842,0,4.43688
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19857,0.05671747,0.254548,2.635699,2.635699,0,-1,0,2.635699,9.657702,0,4.440892E-16,0,0.254548,2.77442,2.635699,0,0,7.642032,3.747445,0,2.519872,-2.519872,4.093981,29.24266,0,2.899269,0.2036384,0,4.001993
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12832,0.308119,1.382838,2.286658,2.286658,0,-1,0,2.286658,60.47421,0,4.440892E-16,1.08639,1.382838,2.407008,2.286658,0,0,10.44189,1.227573,0,1.02417,-1.02417,3.014411,21.53147,0,2.515323,1.106271,0,2.610411
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.45613,0.2722346,1.221789,1.73609,1.353933,0,-1,0,1.353933,90.24003,0,0.3821571,1.484326,1.221789,1.425192,1.353933,0,0,11.57986,0.2034031,0,0.2034031,-0.2034031,2.800006,20,0,1.909699,0.9774314,0,1.425192
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91192,0.1153119,0.5175199,1.054639,0.4916439,0,-1,0,0.4916439,105.2632,0,0.5629948,1.061774,0.5175199,0.5175199,0.4916439,0,0,11.80586,0,0,0,0,2.800006,20,0,1.160103,0.4140159,0,0.5175199
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98108,0.06534532,0.2932698,0,0,0,-1,0,0,0,0,0,0,0.2932698,0,0,0,0,11.80586,0,0.2932698,0,0.2932698,3.078226,21.98728,0,0,0.2346158,0,0.2932698
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10392,0.1288548,0.5783004,1.410041,0.800131,0,-1,0,0.800131,72.2757,0,0.60991,1.190422,0.5783004,0.8422432,0.800131,0,0,11.51259,0.2639428,0,0.2639428,-0.2639428,2.800006,20,0,1.551045,0.4626403,0,0.8422432
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68382,0.0677819,0.3042051,0,0,0,-1,0,0,0,0,0,0,0.3042051,0,0,0,0,11.80586,0,0.3042051,0,0.3042051,3.0886,22.06138,0,0,0.2433641,0,0.3042051
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,1.693731,0.2600954,0,-1,0,0.2600954,0,0,1.433635,1.603008,0,0.2737846,0.2600954,0,0,11.50165,0.2737846,0,0.2737846,-0.2737846,2.800006,20,0,1.863104,0,0,0.2737846
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,2.342352,0,0,-1,0,0,0,0,2.342352,2.576588,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,2.576588,0,0,0
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,3.267381,0,0,-1,0,0,0,0,3.267381,3.594119,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,3.594119,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,3.861866,0,0,-1,0,0,0,0,3.861866,4.248052,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,4.248052,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,0.0473545,0,0,-1,0,0,0,0,0.0473545,0.05208995,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.05208995,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,0.1964148,0,0,-1,0,0,0,0,0.1964148,0.2160563,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.2160563,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,0.6007053,0,0,-1,0,0,0,0,0.6007053,0.6607758,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.6607758,0,0,0
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,0.2476981,0,0,-1,0,0,0,0,0.2476981,0.2724679,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.2724679,0,0,0
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,0.873382,0,0,-1,0,0,0,0,0.873382,0.9607202,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.9607202,0,0,0
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0,0,0,0
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,0.1421243,0.1421243,3.647388,0,1.160737,0.1421243,0,0,0,0,0,0,0,3.505263,3.33,11.80586,0,3.33,0,3.33,5.959121,42.56506,0.1851591,0.1563368,0,5,0
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,0,0,3.505263,0,1.121937,0,0,0,0,0,0,0,0,3.505263,3.33,8.475861,2.997,3.33,0,3.33,9.118237,65.13013,0.1944621,0,0,5,2.997
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85435,0.100424,0.4507029,0.6685916,0.6685916,4.173855,0,1.304462,0.6685916,67.41079,0,0,0,0.4507029,0,0,3.505263,3.33,5.14586,5.994,3.780703,0,3.780703,12.70493,90.74929,0.2082053,0.7354508,0.3605623,5,6.444703
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20486,0.2779504,1.247441,0.4426747,0.4426747,0,0,0,0.4426747,281.7964,0,0,0,1.247441,0.4659734,0.4426747,0,0,1.365157,9.396632,0.781468,0,0.781468,13.44629,96.04475,0.1944395,0.4869422,0.9979531,0,10.64407
1/2/2007 9:00:00 AM,0.4718998,34.13238,-54.14432,50.93041,0.5125239,2.300207,0.5219717,0.5219717,0,-1,0,0.5219717,440.6766,1.167074,0,0,2.300207,0.5494439,0.5219717,0,0,0.5836893,10.09995,0.5836893,0,0.5836893,14.00003,100,0.1852894,0.5741689,1.840166,0,12.40016
1/2/2007 10:00:00 AM,0.7602223,45.34824,-43.62961,38.51652,0.8317798,3.733027,0,0,0,-1,0,0,0,3.733027,0,0,3.733027,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0.1852894,0,2.986422,0,14.3583
1/2/2007 11:00:00 AM,0.9687649,54.00035,-26.89878,28.20292,1.052089,4.721777,0,0,0,-1,0,0,0,4.721777,0,0,4.721777,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0.1852894,0,3.777422,0,15.34705
1/2/2007 12:00:00 PM,1.031318,57.92366,-3.10829,23.06229,1.116794,5.012169,1.417101,1.417101,0,-1,0,1.417101,353.6919,3.520484,0,0,5.012169,1.491685,1.417101,0,0,0,10.62527,0,0,0,14.00003,100,0.1852894,1.558811,4.009736,0,15.63744
1/2/2007 1:00:00 PM,0.9423041,55.46115,21.77175,26.33896,1.021659,4.585204,2.574968,2.574968,0,-1,0,2.574968,178.0684,1.874711,0,0,4.585204,2.710493,2.574968,0,0,0,10.62527,0,0,0,14.00003,100,0.1852894,2.832465,3.668163,0,15.21048
1/2/2007 2:00:00 PM,0.9231796,47.717,40.28822,35.78432,1.009363,4.530021,2.488443,2.488443,0,-1,0,2.488443,182.0424,1.910607,0,0,4.530021,2.619414,2.488443,0,0,0,10.62527,0,0,0,14.00003,100,0.1852894,2.737287,3.624017,0,15.1553
1/2/2007 3:00:00 PM,0.6474482,36.96494,52.06245,47.85676,0.718266,3.223578,0.6597474,0.6597474,0,-1,0,0.6597474,488.6079,2.529107,0,0,3.223578,0.6944709,0.6597474,0,0,0,10.62527,0,0,0,14.00003,100,0.1852894,0.7257221,2.578862,0,13.84885
1/2/2007 4:00:00 PM,0.2630356,24.6874,59.43145,60.9856,0.2758419,1.237978,1.537844,1.537844,0,-1,0,1.537844,80.5009,0,2.220446E-16,0,1.237978,1.618783,1.537844,0,0,0,10.62527,0,0.3808048,-0.3808048,13.59862,97.13284,0.1852894,1.691628,0.9903826,0,11.86325
1/2/2007 5:00:00 PM,0.168327,11.61707,64.10592,74.57209,0.2057889,0.9235804,2.161754,2.161754,0,-1,0,2.161754,42.72365,0,0,0,0.9235804,2.275531,2.161754,0,0,0.4231165,10.24447,0,1.351951,-1.351951,12.17354,86.9537,0.1852894,2.37793,0.7388644,0,11.16805
1/2/2007 6:00:00 PM,0.01077664,0,66.99503,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1.925284,8.892519,0,0,0,12.17354,86.9537,0.1852894,0,0,0,8.892519
1/2/2007 7:00:00 PM,0,0,68.49145,90,0,0,0.6635804,0.6635804,0,-1,0,0.6635804,0,0,1.110223E-16,0,0,0.6985058,0.6635804,0,0,1.925284,8.892519,0,0.6985058,-0.6985058,11.43725,81.6945,0.1852894,0.7299385,0,0,8.892519
1/2/2007 8:00:00 PM,0,0,68.59808,90,0,0,1.747401,1.747401,0,-1,0,1.747401,0,0,2.220446E-16,0,0,1.839369,1.747401,0,0,2.701401,8.194013,0,1.839369,-1.839369,9.498388,67.8455,0.1852894,1.922141,0,0,8.194013
1/2/2007 9:00:00 PM,0,0,66.81534,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,4.745144,6.354644,0,0,0,9.498388,67.8455,0.1852894,0,0,0,6.354644
1/2/2007 10:00:00 PM,0,0,61.48289,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,4.745144,6.354644,0,0,0,9.498388,67.8455,0.1852894,0,0,0,6.354644
1/2/2007 11:00:00 PM,0,0,46.99853,90,0,0,0.5113143,0.5113143,0,-1,0,0.5113143,0,0,1.110223E-16,0,0,0.5382255,0.5113143,0,0,4.745144,6.354644,0,0.5382255,-0.5382255,8.931049,63.79308,0.1852894,0.5624457,0,0,6.354644
1/3/2007 12:00:00 AM,0,0,7.251837,90,0,0,0.6236838,0.6236838,0,-1,0,0.6236838,0,0,0,0,0,0.6565093,0.6236838,0,0,5.343173,5.816419,0,0.6565093,-0.6565093,8.239028,58.85008,0.1852894,0.6860522,0,0,5.816419
1/3/2007 1:00:00 AM,0,0,-40.51197,90,0,0,0.06652033,0.06652033,0,-1,0,0.06652033,0,0,0,0,0,0.07002141,0.06652033,0,0,6.072628,5.159909,0,0.07002141,-0.07002141,8.165218,58.32287,0.1852894,0.07317237,0,0,5.159909
1/3/2007 2:00:00 AM,0,0,-59.30554,90,0,0,0.1653926,0.1653926,0,-1,0,0.1653926,0,0,2.775558E-17,0,0,0.1740974,0.1653926,0,0,6.150429,5.089888,0,0.1740974,-0.1740974,7.981704,57.01205,0.1852894,0.1819318,0,0,5.089888
1/3/2007 3:00:00 AM,0,0,-66.05676,90,0,0,0.9004008,0.9004008,0,-1,0,0.9004008,0,0,1.110223E-16,0,0,0.9477903,0.9004008,0,0,6.343871,4.915791,0,0.9477903,-0.9477903,6.982645,49.87593,0.1852894,0.9904409,0,0,4.915791
1/3/2007 4:00:00 AM,0,0,-68.46574,90,0,0,0.62391,0.62391,0,-1,0,0.62391,0,0,0,0,0,0.6567473,0.62391,0,0,7.396971,3.968,0,0.6567473,-0.6567473,6.290372,44.93114,0.1852894,0.686301,0,0,3.968
1/3/2007 5:00:00 AM,0,0,-68.74113,90,0,0,0.945102,0.945102,0,0,0,0.945102,0,0,1.110223E-16,0,0,0.9948442,0.945102,0,0,8.126691,3.311253,0,0.9948442,-0.9948442,5.241714,37.44074,0.1852894,1.039612,0,0,3.311253
1/3/2007 6:00:00 AM,0.001416367,0,-67.56737,90,0,0,0.3660268,0.3660268,0,0,0,0.3660268,0,0,0,0,0,0.3852914,0.3660268,0,0,9.232073,2.316409,0,0.3852914,-0.3852914,4.835582,34.5398,0.1852894,0.4026295,0,0,2.316409
1/3/2007 7:00:00 AM,0.154613,8.338984,-65.04131,77.94952,0.2181808,0.9791952,0,0,0,0,0,0,0,0,0,0,0.9791952,0,0,0,0,9.660174,1.931117,0.9791952,0,0.9791952,5.764528,41.17512,0.1717318,0,0.7833562,0,2.910312
1/3/2007 8:00:00 AM,0.3864299,21.54955,-60.86939,64.28908,0.4516696,2.027093,1.423033,1.423033,0,0,0,1.423033,142.4488,0,0,0,2.027093,1.497929,1.423033,0,0,8.680979,2.812393,0.5291638,0,0.5291638,6.266537,44.76089,0.1651996,1.565336,1.621675,0,4.839486
1/3/2007 9:00:00 AM,0.5964742,34.08275,-54.2908,50.99925,0.66541,2.98636,1.902013,1.902013,0,-1,0,1.902013,157.0105,0,0,0,2.98636,2.002119,1.902013,0,0,8.151815,3.28864,0.9842406,0,0.9842406,7.20027,51.43039,0.1542841,2.092215,2.389088,0,6.275
1/3/2007 10:00:00 AM,0.868866,45.32633,-43.81342,38.56059,0.9523236,4.274028,1.275419,1.275419,0,-1,0,1.275419,335.1079,0,0,0,4.274028,1.342546,1.275419,0,0,7.167575,4.174457,2.931483,0,2.931483,9.981318,71.29499,0.1289142,1.40296,3.419223,0,8.448485
1/3/2007 11:00:00 AM,1.045182,54.02103,-27.119,28.202,1.135717,5.097099,3.641042,3.33,0,-1,0,3.33,153.066,0,0.311042,0.6751462,5.097099,3.505263,3.33,0,0,4.236092,6.812791,1.591835,0,1.591835,11.49147,82.08173,0.1183468,4.005146,4.077679,0,11.90989
1/3/2007 12:00:00 PM,1.103408,57.99842,-3.311169,22.98996,1.195367,5.364808,0.7799374,0.7799374,0,-1,0,0.7799374,687.8511,1.899565,0,0,5.364808,0.8209867,0.7799374,0,0,2.644257,8.245443,2.644257,0,2.644257,14.00003,100,0.1041632,0.8579312,4.291846,0,13.61025
1/3/2007 1:00:00 PM,1.07279,55.57644,21.66171,26.2165,1.164307,5.225409,1.280719,1.280719,0,-1,0,1.280719,408.0059,3.877284,0,0,5.225409,1.348125,1.280719,0,0,0,10.62527,0,0,0,14.00003,100,0.1041632,1.408791,4.180327,0,15.85068
1/3/2007 2:00:00 PM,0.9414855,47.84681,40.26152,35.65337,1.029178,4.618952,0.8100758,0.8100758,0,-1,0,0.8100758,570.1877,3.766241,0,0,4.618952,0.8527114,0.8100758,0,0,0,10.62527,0,0,0,14.00003,100,0.1041632,0.8910834,3.695162,0,15.24423
1/3/2007 3:00:00 PM,0.6946991,37.09526,52.07967,47.73057,0.7711912,3.461106,2.242584,2.242584,0,-1,0,2.242584,154.3356,1.100491,0,0,3.461106,2.360615,2.242584,0,0,0,10.62527,0,0,0,14.00003,100,0.1041632,2.466843,2.768885,0,14.08638
1/3/2007 4:00:00 PM,0.4499265,24.81354,59.47055,60.86646,0.5176767,2.323333,1.900044,1.900044,0,-1,0,1.900044,122.2778,0.3232862,0,0,2.323333,2.000046,1.900044,0,0,0,10.62527,0,0,0,14.00003,100,0.1041632,2.090049,1.858666,0,12.94861
1/3/2007 5:00:00 PM,0.1871784,11.73763,64.15836,74.46036,0.2357385,1.057995,4.553917,3.33,0,-1,0,3.33,31.77161,0,1.223917,1.679309,1.057995,3.505263,3.33,0,0,0,10.62527,0,2.447268,-2.447268,11.42038,81.57398,0.1041632,5.009309,0.8463957,0,11.68327
