Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,39.79897,39.79897,0,-1,0,39.79897,0,0,0,0,0,41.89366,39.79897,0,0,0,318.7582,0,41.89366,-41.89366,375.841,89.48579,0,43.77887,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,73.20839,68.7,0,-1,0,68.7,0,0,4.508387,11.82923,0,72.31579,68.7,0,0,46.54851,276.8646,0,72.31579,-72.31579,299.6135,71.33641,0,80.52923,0,0,276.8646
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,73.94799,68.7,0,-1,0,68.7,0,0,5.24799,12.64279,0,72.31579,68.7,0,0,126.8994,204.5488,0,72.31579,-72.31579,223.386,53.18703,0,81.34279,0,0,204.5488
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,67.55588,67.55588,20.25,0,7.39125,67.55588,0,0,0,0,0,49.79566,47.30588,0,0,207.2503,132.233,0,49.79566,-49.79566,170.8967,40.68962,0,74.31147,0,81,132.233
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,22.76753,22.76753,81,0,22.761,22.76753,0,0,0,0,0,0,0,58.23247,55.32084,262.5788,82.43732,55.32084,0,55.32084,223.3787,53.1853,0.2959064,25.04429,0,81,82.43732
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,24.44357,24.44357,81,0,22.761,24.44357,29.47174,0,0,0,7.203945,0,0,56.55643,53.72861,207.2579,132.2261,60.93255,0,60.93255,281.1844,66.94853,0.2877102,26.88793,5.763156,81,139.43
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,25.04857,25.04857,81,0,22.761,25.04857,64.54057,0,0,0,16.16649,0,0,55.95143,53.15386,146.3254,187.0654,69.32035,0,69.32035,346.9474,82.60637,0.2722626,27.55343,12.93319,81,203.2319
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,52.00023,52.00023,0,-1,0,52.00023,60.62769,0,0,0,31.52654,54.73708,52.00023,0,0,77.00503,249.4537,0,23.21055,-23.21055,322.4814,76.78113,0.2722626,57.20025,25.22123,0,280.9802
