Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,0.230786,0.230786,0,-1,0,0.230786,0,0,0.00000000000000002775558,0,0,0.2429327,0.230786,0,0,0,4.553689,0,0.2429327,-0.2429327,5.743938,95.73212,0,0.2538646,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,0.4245203,0.4245203,0,-1,0,0.4245203,0,0,0.00000000000000005551115,0,0,0.4468635,0.4245203,0,0,0.2699252,4.310756,0,0.4468635,-0.4468635,5.272903,87.88154,0,0.4669724,0,0,4.310756
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,0.4288091,0.4288091,0,-1,0,0.4288091,0,0,0.00000000000000005551115,0,0,0.451378,0.4288091,0,0,0.7664402,3.863893,0,0.451378,-0.451378,4.797109,79.95165,0,0.47169,0,0,3.863893
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,0.3917426,0.3917426,0,0,0,0.3917426,0,0,0.00000000000000005551115,0,0,0.4123606,0.3917426,0,0,1.267971,3.412515,0,0.4123606,-0.4123606,4.362442,72.70723,0,0.4309168,0,0,3.412515
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.1320242,0.1320242,0,0,0,0.1320242,0,0,0.00000000000000002775558,0,0,0.1389729,0.1320242,0,0,1.72615,3.000154,0,0.1389729,-0.1389729,4.215952,70.26573,0,0.1452267,0,0,3.000154
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1172613,0.4884822,0.4884822,0,0,0,0.4884822,24.00523,0,0.00000000000000005551115,0,0.1172613,0.5141918,0.4884822,0,0,1.880564,2.861181,0,0.3969305,-0.3969305,3.797551,63.29239,0,0.5373304,0.09380904,0,2.978443
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.263148,0.5005726,0.5005726,0,0,0,0.5005726,52.5694,0,0,0,0.263148,0.5269185,0.5005726,0,0,2.321598,2.464251,0,0.2637705,-0.2637705,3.519512,58.65842,0,0.5506298,0.2105184,0,2.727399
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.5131692,1.039177,1.039177,0,-1,0,1.039177,49.38228,0,0,0,0.5131692,1.09387,1.039177,0,0,2.614676,2.20048,0,0.580701,-0.580701,2.9074,48.45656,0,1.143094,0.4105353,0,2.713649
